"Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
"February 8, 2018",Minnesota,Minneapolis,"1400 Portland Ave",0,1,N/A
"February 8, 2018","New Jersey",Trenton,"400 block of Garfield Ave",0,2,N/A
"February 8, 2018",Nebraska,Lincoln,"3041 N 48th Street",0,1,N/A
"February 8, 2018","New York",Brooklyn,"Franklin Ave and Park Pl",0,1,N/A
"February 8, 2018",Louisiana,Shreveport,"Broadway Avenue and Hollywood Avenue",0,1,N/A
"February 8, 2018",Louisiana,"New Orleans","2100 block of North Rocheblave Street",0,1,N/A
"February 8, 2018","New York","Staten Island","Central Ave",0,1,N/A
"February 8, 2018",Pennsylvania,"West Mifflin","4700 block of Coal Road",0,1,N/A
"February 8, 2018",Louisiana,"New Orleans","St. Roch Ave and North Roman St",0,1,N/A
"February 8, 2018","New Hampshire",Hudson,"2 Hampshire Dr",0,1,N/A
"February 8, 2018",Texas,Houston,"9900 Cheeves Rd",0,1,N/A
"February 8, 2018",Oklahoma,Muldrow,"1405 Main St",0,1,N/A
"February 8, 2018",Missouri,"Poplar Bluff","1112 Franklin Street",1,2,N/A
"February 8, 2018","New York",Massapequa,"Fairfax Rd and Cedar Shore Dr",0,1,N/A
"February 8, 2018",Missouri,"Saint Louis","3700 block of Pennsylvania Ave",0,1,N/A
"February 8, 2018",Massachusetts,Boston,"Truman Parkway and Mountfair Terrace",0,1,N/A
"February 8, 2018",Texas,"Corpus Christi","1600 block of Bernandino St",0,1,N/A
"February 7, 2018",Missouri,Florissant,"1792 N New Florissant Rd",1,1,N/A
"February 7, 2018","North Carolina",Fairmont,"Baltimore Church Rd",0,1,N/A
"February 7, 2018",Texas,Houston,"9220 Clearwood St",0,1,N/A
"February 7, 2018",California,Redding,"3440 Hiatt Dr",0,1,N/A
"February 7, 2018",California,Oakland,"500 block of 85th Ave",0,1,N/A
"February 7, 2018",Texas,Houston,"3014 Scott St",0,1,N/A
"February 7, 2018",Alabama,Birmingham,"4900 block of Brittan Street",0,1,N/A
"February 7, 2018",Alabama,Huntsville,"Powell Drive",0,1,N/A
"February 7, 2018",Texas,Killeen,"4400 block of Maggie Dr",0,1,N/A
"February 7, 2018",Alabama,Montgomery,"Stephens Street and Westcott Street",0,1,N/A
"February 7, 2018",Florida,"Lake Worth (Lantana)","I-95 and Lantana Ave",3,3,N/A
"February 7, 2018","New Mexico","Las Cruces","1100 block of La Fonda Dr",0,1,N/A
"February 7, 2018","North Carolina","Winston Salem (Winston-salem)","1660 Brewer Rd",0,1,N/A
"February 7, 2018","South Carolina",Walterboro,"1219 Hampton St",0,2,N/A
"February 7, 2018",Alabama,Birmingham,"4000 block of Overlook Road",0,1,N/A
"February 7, 2018",Tennessee,Knoxville,"Robert Huff School Rd",0,1,N/A
"February 7, 2018","South Carolina",Greenville,"Rutherford Rd and N Main St",0,1,N/A
"February 7, 2018",Virginia,Ashburn,"45299 Research Pl",0,1,N/A
"February 7, 2018",Mississippi,Eupora,N/A,0,1,N/A
"February 7, 2018",Maryland,Baltimore,"2400 block of Liberty Heights Ave",0,1,N/A
"February 7, 2018",Tennessee,Nashville,"194 Charles E Davis Blvd",0,1,N/A
"February 7, 2018",California,Sacramento,"Altos Ave",1,1,N/A
"February 7, 2018","North Carolina",Charlotte,"4500 block of Perth Ct",0,1,N/A
"February 7, 2018",Virginia,Richmond,"2300 block of Bethel St",0,2,N/A
"February 7, 2018",Illinois,"Peoria (Bartonville)","4200 Fairview Dr",0,1,N/A
"February 7, 2018","New Jersey","Atlantic City","600 block of Maryland Ave",0,1,N/A
"February 7, 2018","North Carolina",Raleigh,"317 Lynn Rd",0,3,N/A
"February 7, 2018",Mississippi,Natchez,"Magnolia St",0,2,N/A
"February 7, 2018","North Carolina","Spring Lake","400 block of D St",0,1,N/A
"February 7, 2018","New Jersey","Jersey City","Sip Ave and Summit Ave",0,2,N/A
"February 7, 2018",Connecticut,Bridgeport,"Denver Ave",0,3,N/A
"February 7, 2018",Louisiana,Bogalusa,N/A,0,1,N/A
"February 7, 2018",Ohio,Columbus,"2800 block of E 13th Ave",0,1,N/A
"February 7, 2018",Florida,"Key West","2319 N Roosevelt Blvd",0,1,N/A
"February 7, 2018",Pennsylvania,"Wilkes Barre","77 Hutson St",0,2,N/A
"February 7, 2018",Michigan,"Highland Park","170 block of Cortland St",0,1,N/A
"February 7, 2018",Florida,Titusville,"900 block of Gilbert St",0,1,N/A
"February 7, 2018",Mississippi,Natchez,"Proby Road",1,1,N/A
"February 7, 2018",Minnesota,"Osseo (Maple Grove)","9600 block of Trenton Ln N",0,1,N/A
"February 7, 2018",Washington,Seattle,"14th Ave S and S Trenton St",0,1,N/A
"February 7, 2018",Alabama,Florence,"100 Lauderdale CR 609",0,3,N/A
"February 7, 2018",Wisconsin,Milwaukee,"5900 block of N 62nd St",0,1,N/A
"February 7, 2018",Nebraska,Omaha,"33rd Street and Jaynes Street",0,1,N/A
"February 7, 2018",Colorado,"Colorado Springs (Security)",N/A,0,1,N/A
"February 7, 2018",Colorado,Brighton,"700 Mockingbird Street",0,1,N/A
"February 7, 2018",Michigan,Detroit,"9900 block of Belleterre Ave",1,1,N/A
"February 7, 2018",Illinois,Chicago,"13200 S Muskegon Ave",0,1,N/A
"February 7, 2018",Alabama,Heflin,"Hwy 9",0,1,N/A
"February 7, 2018",Washington,"Bainbridge Island","Finch Pl SW and Winslow Way W",0,1,N/A
"February 7, 2018",Washington,Pasco,"S Hugo Ave and E Alton St",0,1,N/A
"February 7, 2018",Washington,Everett,"1000 block of 75th St SE",0,1,N/A
"February 7, 2018",Texas,"San Marcos","Hutchinson St and Moon St",0,1,N/A
"February 6, 2018",Georgia,Rome,"17 Smith Rd",1,1,N/A
"February 6, 2018",Illinois,"East Saint Louis",N/A,0,1,N/A
"February 6, 2018",Louisiana,"New Orleans","2100 block of Pauger Street",0,1,N/A
"February 6, 2018",Oklahoma,Chickasha,"1000 block of N 10th St",0,1,N/A
"February 6, 2018","North Carolina",Sanford,"200 block of Kathleen Terrace",0,1,N/A
"February 6, 2018",Indiana,"Fort Wayne","1900 Pontiac St",0,3,N/A
"February 6, 2018",Michigan,Detroit,"Fleming St and Emery St",0,1,N/A
"February 6, 2018",Florida,Tampa,"9941 E Adamo Dr",0,2,N/A
"February 6, 2018",Texas,"San Antonio","1618 N Zarzamora St",0,1,N/A
"February 6, 2018",Indiana,"Mount Vernon","409 Southwind Ave",0,1,N/A
"February 6, 2018",Kentucky,Louisville,"Falcon Crest Dr and Woodpointe Blvd",0,1,N/A
"February 6, 2018",Ohio,Toledo,N/A,0,1,N/A
"February 6, 2018",Georgia,Columbus,"1200 block of Martin Luther King Jr Blvd",0,1,N/A
"February 6, 2018",Alabama,Boaz,"100 block of Pleasant Hill Cutoff Rd",0,1,N/A
"February 6, 2018",California,"Los Angeles","W Pico Blvd and Crenshaw Blvd",0,1,N/A
"February 6, 2018",Maryland,Baltimore,"500 block of Denison St",0,1,N/A
"February 6, 2018",Maryland,Baltimore,"900 block of Calhoun St",0,1,N/A
"February 6, 2018",California,"El Cajon","100 block of W Park Ave",1,1,N/A
"February 6, 2018",Georgia,Columbus,"2200 block of Macon Rd",0,1,N/A
"February 6, 2018",Georgia,Bogart,"4450 Atlanta Hwy",0,1,N/A
"February 6, 2018","New Mexico",Isleta,N/A,1,1,N/A
"February 6, 2018",California,Colusa,"3770 CA-45",0,1,N/A
"February 6, 2018",Texas,Houston,"12800 Dunlap St",0,1,N/A
"February 6, 2018",Mississippi,Jackson,"5845 Ridgewood Rd",0,1,N/A
"February 6, 2018",Kentucky,Paducah,"5101 Hinkleville Rd",0,1,N/A
"February 6, 2018","North Carolina",Asheville,"Wilbar Ave",0,1,N/A
"February 6, 2018",Illinois,Chicago,"800 N Waller Ave",0,1,N/A
"February 6, 2018",Florida,Miami,"170 SE Third Ave",1,1,N/A
"February 6, 2018",Alabama,Montgomery,"5800 block of Eagle Circle",0,3,N/A
"February 6, 2018",Wisconsin,Milwaukee,"60th St and Capitol Dr",0,1,N/A
"February 6, 2018",Wisconsin,Madison,"700 block of West Washington Ave",0,1,N/A
"February 6, 2018","North Carolina",Salisbury,"N Long St and E Henderson St",0,1,N/A
"February 6, 2018","North Carolina",Gastonia,"1776 Poston Cir",0,1,N/A
"February 6, 2018",Texas,Houston,"3300 Lyons Ave",0,1,N/A
"February 6, 2018",Missouri,"Kansas City","E 110th St and Bennington Ave",0,1,N/A
"February 6, 2018","New Jersey",Newark,"Scheerer Ave",1,1,N/A
"February 6, 2018",Colorado,Denver,"W Mississippi Ave and S Federal Blvd",0,2,N/A
"February 6, 2018","New York","New York (Manhattan)","Lenox Ave and W 140th St",0,1,N/A
"February 6, 2018",Louisiana,"New Orleans","Gentilly Blvd and Belfort St",0,1,N/A
"February 6, 2018",Oklahoma,"Oklahoma City","2342 NW 42nd Street",0,1,N/A
"February 6, 2018",Tennessee,Memphis,"1700 block of East Holmes Road",1,1,N/A
"February 6, 2018","North Dakota",Minot,"300 block of 17th St SE",0,1,N/A
"February 6, 2018",Alaska,Kasilof,N/A,0,1,N/A
"February 6, 2018",Pennsylvania,Pittsburgh,"1300 block of Paulson Ave",1,1,N/A
"February 6, 2018",Arizona,Phoenix,"48th St and Baseline Rd",0,0,N/A
"February 6, 2018",Kentucky,Lexington,"2107 Garden Springs Dr",1,1,N/A
"February 6, 2018",Connecticut,Hartford,"555 Albany Ave",0,1,N/A
"February 6, 2018",Nevada,"Las Vegas","May Ave and Center Dr",2,1,N/A
"February 5, 2018",Kansas,Salina,"100 block of N Front St",0,1,N/A
"February 5, 2018","North Carolina",Salisbury,N/A,0,1,N/A
"February 5, 2018","New York",Bronx,"Ryer Avenue and Field Place",0,0,N/A
"February 5, 2018",Arizona,Mesa,"659 E Main St",2,1,N/A
"February 5, 2018",Louisiana,"Baton Rouge","3600 block of Iroquois Street",0,1,N/A
"February 5, 2018",Alabama,Mobile,"Lemon Street and Partridge Street",0,2,N/A
"February 5, 2018",Florida,"West Palm Beach","565 Mango Dr",0,1,N/A
"February 5, 2018",Mississippi,"Moss Point","Washington St",0,2,N/A
"February 5, 2018",Oklahoma,Francis,N/A,0,1,N/A
"February 5, 2018",California,"Long Beach","1100 block of E South St",0,1,N/A
"February 5, 2018",Texas,"San Antonio","7547 Marbach Rd",0,1,N/A
"February 5, 2018",Texas,Galveston,"1828 Strand St",0,1,N/A
"February 5, 2018",Missouri,"Kansas City","E 44th St and Benton Blvd",0,1,N/A
"February 5, 2018",Texas,"San Antonio","11743 West Ave",0,1,N/A
"February 5, 2018",Texas,"San Antonio","2707 NE I-410 Loop",0,1,N/A
"February 5, 2018",Virginia,Portsmouth,"000 block of Seminole Dr",0,2,N/A
"February 5, 2018",Texas,Mabank,"Albany Dr",0,1,N/A
"February 5, 2018",Kansas,Girard,"130th St",0,1,N/A
"February 5, 2018","New York",Rochester,"Jefferson Ave",0,2,N/A
"February 5, 2018",Ohio,Vandalia,"100 Corporate Center Dr",0,1,N/A
"February 5, 2018",Alabama,Mobile,"Jessie Street",0,1,N/A
"February 5, 2018",California,Artesia,"Horst Ave and Artesia Blvd",0,1,N/A
"February 5, 2018",Texas,Houston,"9290 Woodfair Dr",0,1,N/A
"February 5, 2018",Georgia,Atlanta,"100 block of Auburn Ave",0,1,N/A
"February 5, 2018","South Carolina",Walterboro,"2444 Robertson Blvd",0,1,N/A
"February 5, 2018",Maryland,"Hyattsville (Landover)","7400 block of Landover Rd",0,1,N/A
"February 5, 2018",Maryland,"Oxon Hill","6701 Leyte Dr",0,1,N/A
"February 5, 2018",Florida,"Boynton Beach","Aspen Leaf Dr",0,2,N/A
"February 5, 2018",Oregon,Portland,"16000 block of NW Rondos Dr",0,1,N/A
"February 5, 2018","North Carolina",Charlotte,"5700 block of Electra Ln",0,1,N/A
"February 5, 2018",California,Pittsburg,"W Leland Rd and Douthwood Dr",0,1,N/A
"February 5, 2018",Florida,Crestview,"6253 Barnes Rd",0,1,N/A
"February 5, 2018",Missouri,Springfield,"3114 N Kentwood Ave",0,1,N/A
"February 5, 2018",Florida,Tallahassee,"1505 W Tharpe St",0,1,N/A
"February 5, 2018",Michigan,Detroit,"1900 block of Fleming St",0,1,N/A
"February 5, 2018","North Carolina",Charlotte,"1811 Wexford Meadows Ln",0,1,N/A
"February 5, 2018",Illinois,Chicago,"3400 W 66th St",0,1,N/A
"February 5, 2018",Illinois,Chicago,"6900 S Campbell Ave",0,1,N/A
"February 5, 2018",Florida,Orlando,"Chuluota Rd",0,1,N/A
"February 5, 2018",Florida,Lutz,"Deer Forest Dr",0,1,N/A
"February 5, 2018",California,Fresno,"E Geary St",0,1,N/A
"February 5, 2018",Alabama,Montgomery,"100 block of Truett Drive",0,1,N/A
"February 5, 2018",Missouri,"Kansas City","E 31st St and Emanuel Cleaver II Blvd",0,1,N/A
"February 5, 2018",Ohio,Miamisburg,"125 Byers Rd",0,1,N/A
"February 5, 2018",Illinois,Chicago,"4600 S Ellis Ave",0,1,N/A
"February 5, 2018",Colorado,"Colorado Springs","4225 Galley Rd",2,4,N/A
"February 5, 2018",Missouri,Independence,"S Conway Ct and Hwy 40",0,1,N/A
"February 5, 2018",Florida,Apalachicola,"100 Gibson Rd",0,1,N/A
"February 5, 2018",Florida,Orlando,"659 W Jefferson St",0,1,N/A
"February 5, 2018",California,Turlock,"400 block of Florence St",0,1,N/A
"February 5, 2018",Florida,"West Palm Beach (Lake Park)","3rd St and Bayberry Dr",0,1,N/A
"February 5, 2018",Michigan,Saginaw,"2700 block of Lynnwood Ave",0,1,N/A
"February 5, 2018",Michigan,Flint,"5000 block of Highwood Dr",0,1,N/A
"February 5, 2018",Florida,"West Palm Beach","800 block of Village Blvd",0,3,N/A
"February 5, 2018",Texas,Houston,"5030 Enyart St",1,1,N/A
"February 5, 2018",Ohio,Columbus,"1800 block of North Fourth Street",0,1,N/A
"February 4, 2018",Illinois,Chicago,"11700 S Sangamon St",1,2,N/A
"February 4, 2018",Georgia,Loganville,"3743 Red Rose Ct",0,1,N/A
"February 4, 2018",Louisiana,Marion,"Cooper Road",1,1,N/A
"February 4, 2018",Michigan,Warren,"8 Mile Rd",0,1,N/A
"February 4, 2018",Illinois,Danville,"800 E Main St",0,1,N/A
"February 4, 2018",California,"Long Beach","South St and Orange Ave",0,1,N/A
"February 4, 2018",California,"Los Angeles","1500 block of W 51st St",0,1,N/A
"February 4, 2018",Ohio,Cincinnati,"1900 block of Elmore Ave",0,1,N/A
"February 4, 2018",Maryland,Baltimore,"500 block of N Glover St",0,1,N/A
"February 4, 2018","New York",Syracuse,"3300 block of S Salina St",0,1,N/A
"February 4, 2018",Pennsylvania,Lancaster,"76 Howard Ave",0,1,N/A
"February 4, 2018",California,Colusa,"100 block of Sioc St",0,1,N/A
"February 4, 2018",Maryland,"Ellicott City","2800 block of Kings Gift Dr",0,1,N/A
"February 4, 2018",Nevada,Reno,"500 block of Budger Way",0,1,N/A
"February 4, 2018",Connecticut,Bridgeport,"700 block of Maple St",0,1,N/A
"February 4, 2018",California,Sacramento,"Avocet Ct",0,1,N/A
"February 4, 2018","North Carolina",Shannon,"Rennert Rd and Charlie Dr",2,1,N/A
"February 4, 2018",Colorado,Denver,"18605 Green Valley Ranch Blvd",0,1,N/A
"February 4, 2018",Georgia,Savannah,"100 block of E 40th St",0,1,N/A
"February 4, 2018",Minnesota,"Saint Paul (Apple Valley)","1300 block of Geneva Ct",0,2,N/A
"February 4, 2018",Kentucky,Madisonville,"Sandcut Road",0,1,N/A
"February 4, 2018",Minnesota,"Saint Paul","100 block of North Chatsworth St",0,1,N/A
"February 4, 2018",Louisiana,"New Orleans","3300 block of Pleasure Street",0,1,N/A
"February 4, 2018",Ohio,Dayton,"1000 block of Lenita Ave",0,1,N/A
"February 4, 2018",Washington,"Moses Lake","Rd 10.2 NE and Neppel Rd NE",0,1,N/A
"February 4, 2018",Michigan,Detroit,"15000 block of W Seven Mile",0,1,N/A
"February 4, 2018",Illinois,Chicago,"6600 S St Louis Ave",0,1,N/A
"February 4, 2018",Illinois,Chicago,"3200 E 91st St",0,1,N/A
"February 4, 2018",Illinois,Chicago,"9500 S Halsted St",0,1,N/A
"February 4, 2018",Nevada,Reno,"1100 block of Beech St",1,1,N/A
"February 4, 2018",Nevada,"Reno (Lemmon Valley)","500 block of Budger Way",0,1,N/A
"February 4, 2018",Louisiana,Jeanerette,"Martin Luther King Drive and Monnot Road",1,1,N/A
"February 4, 2018",Alabama,"Phenix City","Knowles Rd and Summerwind Dr",0,1,N/A
"February 4, 2018",Florida,Palmetto,"1100 block of 33rd St",1,1,N/A
"February 4, 2018",Louisiana,Rayne,"800 block of W South 1st Street",0,1,N/A
"February 4, 2018",Louisiana,"New Orleans (Algiers)","Lawrence Street and Elizardi Boulevard",0,1,N/A
"February 4, 2018","North Carolina",Asheville,"100 Atkinson St",0,1,N/A
"February 4, 2018",Michigan,"Charter Twp Of Clinton","35705 S Gratiot Ave",0,1,N/A
"February 4, 2018",Alabama,Birmingham,"2000 block on Ave Z",0,1,N/A
"February 4, 2018",Texas,Texarkana,N/A,0,1,N/A
"February 4, 2018",Texas,Texarkana,"300 block of Cheyenne Place",0,1,N/A
"February 4, 2018",Oklahoma,Edmond,"S Bryant Rd and W Simmons Rd",0,1,N/A
"February 4, 2018",Virginia,Norfolk,"800 block of West 41st Street",0,2,N/A
"February 4, 2018",Tennessee,Nashville,"700 block of North Ninth Street",0,2,N/A
"February 4, 2018",Tennessee,Nashville,"600 block of South 7th Street",0,1,N/A
"February 4, 2018",Texas,"San Antonio","6023 UTSA Blvd",0,1,N/A
"February 4, 2018",Minnesota,"Saint Paul","710 Selby Ave",0,1,N/A
"February 4, 2018",Texas,"San Antonio","2554 NE I-410 Loop",0,1,N/A
"February 4, 2018",Texas,Friendswood,"5025 FM 2351",0,1,N/A
"February 4, 2018",Massachusetts,"South Hadley","500 New Ludlow Rd",0,1,N/A
"February 4, 2018",Washington,Renton,"214 Williams Ave S",0,1,N/A
"February 4, 2018",Mississippi,"Moss Point","Bellview Street",1,2,N/A
"February 3, 2018",Colorado,Denver,"West 38th Avenue and Julian Street",0,1,N/A
"February 3, 2018","New York",Buffalo,"3 Elton Pl",0,1,N/A
"February 3, 2018",Illinois,Rockford,"2800 Sewell St",0,1,N/A
"February 3, 2018",Kentucky,Corbin,"Hanes Baker Road",0,1,N/A
"February 3, 2018",California,"San Jose","3100 block of Cadillac Dr",0,1,N/A
"February 3, 2018","New York",Brooklyn,"Wythe Ave and Williamsburg St",0,1,N/A
"February 3, 2018",California,"El Cajon","1280 Fletcher Pkwy",0,1,N/A
"February 3, 2018",Nevada,Sparks,"1200 block of Flora Glen",0,1,N/A
"February 3, 2018",Wisconsin,Milwaukee,"N 85th St and W Northridge Lakes Ct",0,1,N/A
"February 3, 2018","West Virginia",Milton,"Meadow Ln",0,1,N/A
"February 3, 2018",Ohio,Dayton,"W 3rd St",0,1,N/A
"February 3, 2018",Florida,Miami,"1551 NW 119th St",0,1,N/A
"February 3, 2018",California,Bellflower,"17400 block of Virginia Ave",1,1,N/A
"February 3, 2018",Ohio,"Cleveland (Garfield Heights)","11321 Broadway Ave",1,5,N/A
"February 3, 2018",California,Pomona,"1611 Holt St",0,1,N/A
"February 3, 2018",Indiana,"Beech Grove","95 N 2nd Ave",0,1,N/A
"February 3, 2018",Georgia,Columbus,"4100 block of Montclair Dr",0,1,N/A
"February 3, 2018",Maryland,Edgewood,"1700 block of Ironwod Ct",0,1,N/A
"February 3, 2018",Tennessee,Nashville,"17th Ave and Church St",0,1,N/A
"February 3, 2018",Washington,Omak,N/A,0,1,N/A
"February 3, 2018",Texas,"Texas City","5100 block of FM 1765",1,1,N/A
"February 3, 2018",Illinois,Chicago,"140 W Garfield Blvd",0,1,N/A
"February 3, 2018",Georgia,Macon,"Walnut St",1,2,N/A
"February 3, 2018",Illinois,Chicago,"11300 S King Dr",0,1,N/A
"February 3, 2018","South Carolina",Dillon,"Lester Rd",1,2,N/A
"February 3, 2018",Illinois,Chicago,"9300 S Escanaba Ave",0,1,N/A
"February 3, 2018","District of Columbia",Washington,"2300 block of Good Hope Ct SE",0,2,N/A
"February 3, 2018",Pennsylvania,"New Castle","100 block of Park Ave",0,1,N/A
"February 3, 2018",Illinois,Chicago,"10000 S Bensley Ave",0,2,N/A
"February 3, 2018","South Carolina",Summerville,"215 Azalea Square Blvd",0,1,N/A
"February 3, 2018",Massachusetts,Boston,"3 Trull St",1,1,N/A
"February 3, 2018",Wisconsin,"Milwaukee (Wauwatosa)","2500 N Mayfair Rd",0,1,N/A
"February 3, 2018",California,Pacoima,"13900 block of Weidner St",1,1,N/A
"February 3, 2018",Wisconsin,Abbotsford,"400 block of E Maple St",2,1,N/A
"February 3, 2018",Nevada,"Las Vegas","7300 block of Arrowrock Ave",0,1,N/A
"February 3, 2018",Nevada,Sparks,"1200 block of Flora Glen Dr",0,1,N/A
"February 3, 2018",Wisconsin,Madison,"2500 block of Coolidge St",0,3,N/A
"February 3, 2018","New Jersey","Jersey City","451 Communipaw Ave",0,1,N/A
"February 3, 2018",Indiana,Indianapolis,"9200 E 30th St",0,1,N/A
"February 3, 2018","District of Columbia",Washington,"4900 block of Georgia Ave NW",0,1,N/A
"February 3, 2018","North Carolina","Siler City","1300 block of Newland St",0,1,N/A
"February 3, 2018",Texas,"Fort Worth","3400 Block of Hatcher St",0,2,N/A
"February 3, 2018",Texas,"Fort Worth","6300 Block of Meadowbrook Dr",0,1,N/A
"February 3, 2018",Illinois,Chicago,"7700 S Yates Blvd",0,1,N/A
"February 3, 2018",Washington,Othello,"600 block of Saddle Rd",0,1,N/A
"February 3, 2018",Illinois,Chicago,"1500 W Jonquil Terrace",0,1,N/A
"February 3, 2018",Illinois,Chicago,"3200 West Roosevelt Road",0,1,N/A
"February 3, 2018",Michigan,Detroit,"3600 block of Fairview",0,1,N/A
"February 3, 2018",Ohio,Cleveland,"4200 block of E 124th St",0,1,N/A
"February 3, 2018",Ohio,Warren,"Jackson St SW and York Ave SW",0,1,N/A
"February 3, 2018",Colorado,Denver,"13100 block of E Elgin Pl",2,1,N/A
"February 3, 2018",Missouri,"Saint Louis","4600 block of Morganford Rd",0,1,N/A
"February 3, 2018",Michigan,Detroit,"18900 block of Gilcrest",0,1,N/A
"February 3, 2018",Indiana,Avon,"100 Avon Village Dr",0,1,N/A
"February 3, 2018","South Carolina",Spartanburg,"100 block of Kensington Dr",0,1,N/A
"February 3, 2018",Georgia,Brunswick,"5800 Altama Ave",0,1,N/A
"February 3, 2018",Alabama,Mobile,"1100 block of Cottrell St",0,1,N/A
"February 3, 2018",Georgia,Atlanta,"911 Cleveland Ave",0,1,N/A
"February 3, 2018","North Carolina",Charlotte,"S Hoskins Rd",0,1,N/A
"February 3, 2018",Mississippi,Gulfport,"2000 block of 33rd Avenue",0,1,N/A
"February 3, 2018",Illinois,Chicago,"4100 W Washington Blvd",1,0,N/A
"February 3, 2018",Minnesota,Minneapolis,"400 block of 3rd Avenue N",0,2,N/A
"February 3, 2018",Oklahoma,Tulsa,"11813 E 21st Ct",0,1,N/A
"February 3, 2018",Alabama,Gadsden,"East Broad Street",0,1,N/A
"February 3, 2018",Washington,Spokane,"500 E Carlisle St",0,1,N/A
"February 3, 2018",Ohio,Akron,"S Main St and W Cedar St",0,1,N/A
"February 3, 2018",Texas,"Fort Worth","6000 block of Deck House Rd",0,1,N/A
"February 2, 2018",Missouri,"Kansas City","E 41st St and Troost Ave",0,1,N/A
"February 2, 2018","South Carolina",Columbia,"Devoe Dr",0,1,N/A
"February 2, 2018",Missouri,Columbia,"5051 Creasy Springs Rd",0,1,N/A
"February 2, 2018",Louisiana,"New Orleans","1800 block of Felicity St",0,1,N/A
"February 2, 2018",Louisiana,Tallulah,"300 N Chestnut St",0,1,N/A
"February 2, 2018",California,Wilmington,"W Opp St and N Fries Ave",0,1,N/A
"February 2, 2018","North Carolina",Rowland,"Union School Rd",0,1,N/A
"February 2, 2018",Connecticut,Bridgeport,"Waterview Ave and Crescent Ave",0,1,N/A
"February 2, 2018",Ohio,Akron,"McKinley Ave and Inman St",0,1,N/A
"February 2, 2018",Kentucky,Louisville,"1400 block of Dixie Highway",0,1,N/A
"February 2, 2018",Texas,Dale,"1258 Hidden Oak Rd",0,1,N/A
"February 2, 2018",Louisiana,"New Orleans","Elk Pl and Cleveland Ave",0,1,N/A
"February 2, 2018",Oklahoma,Tulsa,"6760 S Trenton Ave",0,1,N/A
"February 2, 2018","South Carolina",Dillon,"Southwind Rd",0,1,N/A
"February 2, 2018","South Carolina","Lake City","N Country Club Rd",1,1,N/A
"February 2, 2018",Montana,Missoula,"100 block of Turner Ct",0,1,N/A
"February 2, 2018",Pennsylvania,Philadelphia,"2600 block of N Broad St",0,1,N/A
"February 2, 2018","North Carolina",Charlotte,"2500 block of Marlow Ave",0,1,N/A
"February 2, 2018",Maryland,Baltimore,"1200 block of Woodbourne Ave",0,1,N/A
"February 2, 2018",Wisconsin,Milwaukee,"S 22nd St and W Maple St",0,1,N/A
"February 2, 2018",Pennsylvania,Philadelphia,"6054 Market St",0,1,N/A
"February 2, 2018",Florida,"Miami Gardens","15000 block of NW 32nd Pl",0,1,N/A
"February 2, 2018",Tennessee,Memphis,"1000 block of Capital Avenue",0,1,N/A
"February 2, 2018",Hawaii,Waipahu,"Kuhaulua St",0,1,N/A
"February 2, 2018",Florida,Jacksonville,"6200 Barnes Rd S",0,1,N/A
"February 2, 2018",Florida,Tampa,"N 48th St and E Hanna Ave",0,1,N/A
"February 2, 2018",Florida,Jacksonville,"10960 Beach Blvd",0,1,N/A
"February 2, 2018",Montana,"Great Falls","9th St S and 2nd Ave S",0,1,N/A
"February 2, 2018",Indiana,Indianapolis,"Evanston Ave and E 46th St",0,1,N/A
"February 2, 2018",Pennsylvania,"Wilkes Barre","69 Wilkes Ln",0,1,N/A
"February 2, 2018",Washington,Wapato,"W 1st St and S Naches Ave",1,1,N/A
"February 2, 2018",Tennessee,Knoxville,"1300 block of W Oldham Ave",0,1,N/A
"February 2, 2018",Ohio,Cleveland,"1900 block of W 25th St",0,1,N/A
"February 2, 2018","North Carolina",Sanford,"James St",0,1,N/A
"February 2, 2018",Illinois,Chicago,"3200 S Ashland Ave",0,1,N/A
"February 2, 2018",Texas,"San Antonio","SW 18th St and Saltillo St",1,1,N/A
"February 2, 2018",Texas,Dallas,"Bryan St",0,1,N/A
"February 2, 2018",Texas,Lubbock,"2800 Juniper Ave",0,1,N/A
"February 2, 2018",Illinois,Chicago,"7300 S Wabash Ave",0,2,N/A
"February 2, 2018",Florida,"Fort Pierce","900 block of N 23rd St",0,1,N/A
"February 2, 2018",Illinois,Chicago,"500 W 87th St",0,1,N/A
"February 2, 2018",Illinois,Chicago,"6600 N Damen Ave",0,1,N/A
"February 2, 2018",Georgia,Atlanta,"Murphy Ave and Ralph David Abernathy Blvd",0,1,N/A
"February 2, 2018",Texas,Texarkana,"100 block of South Lelia St",0,1,N/A
"February 2, 2018",Texas,Houston,"7500 Bellaire Blvd",0,1,N/A
"February 2, 2018",Texas,Houston,"Lockwood Dr and Bennington St",0,1,N/A
"February 2, 2018",Missouri,"Saint Louis","5084 Martin Luther King Dr",1,1,N/A
"February 2, 2018",Louisiana,Natchitoches,"800 block of Posey Street",0,1,N/A
"February 2, 2018",Texas,Tyler,"11300 US-271",0,1,N/A
"February 1, 2018",Oklahoma,"Oklahoma City","15001 Barton Dr",2,1,N/A
"February 1, 2018",Ohio,Toledo,"2933 Monroe St",0,1,N/A
"February 1, 2018",Maryland,Eden,"3600 block of S Upper Ferry Rd",0,1,N/A
"February 1, 2018",Nevada,"Las Vegas","500 block of Twain Ave",0,1,N/A
